index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,encoder_mode_0
273,5459.988,1786876957489.475,11745307.410,0.000000000,0.000000000
274,5479.988,1786876957509.476,11745327.411,0.000000000,0.000000000
275,5499.989,1786876957529.476,11745347.411,0.000000000,0.000000000
276,5519.988,1786876957549.476,11745367.410,0.000000000,0.000000000
277,5539.989,1786876957569.476,11745387.411,0.000000000,0.000000000
278,5559.988,1786876957589.475,11745407.410,0.000000000,0.000000000
279,5579.988,1786876957609.475,11745427.410,0.000000000,0.000000000
280,5599.989,1786876957629.476,11745447.411,0.000000000,0.000000000
281,5619.989,1786876957649.476,11745467.411,0.000000000,0.000000000
282,5639.988,1786876957669.475,11745487.410,0.000000000,0.000000000
283,5659.988,1786876957689.476,11745507.410,0.000000000,0.000000000
284,5679.987,1786876957709.474,11745527.409,0.000000000,0.000000000
285,5699.989,1786876957729.476,11745547.411,0.000000000,0.000000000
286,5719.988,1786876957749.475,11745567.410,0.000000000,0.000000000
287,5739.987,1786876957769.474,11745587.410,0.000000000,0.000000000
288,5759.989,1786876957789.476,11745607.411,0.000000000,0.000000000
289,5779.988,1786876957809.475,11745627.410,0.000000000,0.000000000
290,5799.990,1786876957829.478,11745647.413,0.000000000,0.000000000
291,5819.991,1786876957849.479,11745667.414,0.000000000,0.000000000
292,5839.990,1786876957869.477,11745687.412,0.000000000,0.000000000
293,5859.992,1786876957889.479,11745707.414,0.000000000,0.000000000
294,5879.991,1786876957909.478,11745727.413,0.000000000,0.000000000
295,5899.991,1786876957929.478,11745747.413,0.000000000,0.000000000
296,5919.990,1786876957949.477,11745767.412,0.000000000,0.000000000
297,5939.988,1786876957969.476,11745787.411,0.000000000,0.000000000
298,5959.989,1786876957989.477,11745807.412,0.000000000,0.000000000
299,5979.990,1786876958009.477,11745827.412,0.000000000,0.000000000
300,5999.988,1786876958029.475,11745847.410,0.000000000,0.000000000
301,6019.989,1786876958049.476,11745867.411,0.000000000,0.000000000
302,6039.989,1786876958069.477,11745887.412,0.000000000,0.000000000
303,6059.989,1786876958089.476,11745907.411,0.000000000,0.000000000
304,6079.989,1786876958109.476,11745927.411,0.000000000,0.000000000
305,6099.988,1786876958129.476,11745947.411,0.000000000,0.000000000
306,6119.989,1786876958149.476,11745967.411,0.000000000,0.000000000
307,6139.987,1786876958169.474,11745987.409,0.000000000,0.000000000
308,6159.988,1786876958189.475,11746007.410,0.000000000,0.000000000
309,6179.990,1786876958209.477,11746027.412,0.000000000,0.000000000
310,6199.991,1786876958229.479,11746047.414,0.000000000,0.000000000
311,6219.991,1786876958249.479,11746067.413,0.000000000,0.000000000
312,6239.991,1786876958269.479,11746087.414,0.000000000,0.000000000
313,6259.991,1786876958289.478,11746107.413,0.000000000,0.000000000
314,6279.990,1786876958309.478,11746127.412,0.000000000,0.000000000
315,6299.989,1786876958329.477,11746147.412,0.000000000,0.000000000
316,6319.991,1786876958349.478,11746167.413,0.000000000,0.000000000
317,6340.000,1786876958369.487,11746187.422,0.000000000,0.000000000
318,6359.989,1786876958389.476,11746207.411,0.000000000,0.000000000
319,6379.989,1786876958409.476,11746227.411,0.000000000,0.000000000
320,6399.988,1786876958429.475,11746247.410,0.000000000,0.000000000
321,6419.988,1786876958449.475,11746267.410,0.000000000,0.000000000
322,6439.990,1786876958469.478,11746287.412,0.000000000,0.000000000
323,6459.988,1786876958489.476,11746307.410,0.000000000,0.000000000
324,6479.989,1786876958509.477,11746327.412,0.000000000,0.000000000
325,6499.988,1786876958529.475,11746347.410,0.000000000,0.000000000
326,6519.988,1786876958549.476,11746367.410,0.000000000,0.000000000
327,6539.987,1786876958569.475,11746387.410,0.000000000,0.000000000
328,6559.989,1786876958589.476,11746407.411,0.000000000,0.000000000
329,6579.988,1786876958609.475,11746427.410,0.000000000,0.000000000
330,6599.990,1786876958629.478,11746447.412,0.000000000,0.000000000
331,6619.991,1786876958649.479,11746467.413,0.000000000,0.000000000
332,6639.990,1786876958669.478,11746487.413,0.000000000,0.000000000
333,6659.991,1786876958689.479,11746507.414,0.000000000,0.000000000
334,6679.991,1786876958709.479,11746527.414,0.000000000,0.000000000
335,6699.991,1786876958729.478,11746547.413,0.000000000,0.000000000
336,6719.991,1786876958749.478,11746567.413,0.000000000,0.000000000
337,6739.989,1786876958769.477,11746587.412,0.000000000,0.000000000
338,6759.988,1786876958789.476,11746607.410,0.000000000,0.000000000
339,6779.990,1786876958809.478,11746627.413,0.000000000,0.000000000
340,6799.992,1786876958829.479,11746647.414,0.000000000,0.000000000
341,6819.992,1786876958849.479,11746667.414,0.000000000,0.000000000
342,6839.988,1786876958869.475,11746687.410,0.000000000,0.000000000
343,6859.990,1786876958889.478,11746707.413,0.000000000,0.000000000
344,6879.989,1786876958909.477,11746727.411,0.000000000,0.000000000
345,6899.987,1786876958929.475,11746747.410,0.000000000,0.000000000
346,6919.988,1786876958949.475,11746767.410,0.000000000,0.000000000
347,6939.989,1786876958969.476,11746787.411,0.000000000,0.000000000
348,6959.988,1786876958989.476,11746807.411,0.000000000,0.000000000
349,6979.988,1786876959009.476,11746827.411,0.000000000,0.000000000
350,6999.988,1786876959029.475,11746847.410,0.000000000,0.000000000
351,7019.989,1786876959049.476,11746867.411,0.000000000,0.000000000
352,7039.989,1786876959069.477,11746887.411,0.000000000,0.000000000
353,7059.992,1786876959089.479,11746907.414,0.000000000,0.000000000
354,7079.992,1786876959109.479,11746927.414,0.000000000,0.000000000
355,7099.991,1786876959129.479,11746947.414,0.000000000,0.000000000
356,7119.990,1786876959149.477,11746967.412,0.000000000,0.000000000
357,7139.990,1786876959169.477,11746987.412,0.000000000,0.000000000
358,7159.990,1786876959189.477,11747007.412,0.000000000,0.000000000
359,7179.990,1786876959209.478,11747027.413,0.000000000,0.000000000
360,7199.989,1786876959229.476,11747047.411,0.000000000,0.000000000
361,7219.988,1786876959249.475,11747067.410,0.000000000,0.000000000
362,7239.989,1786876959269.476,11747087.411,0.000000000,0.000000000
363,7259.989,1786876959289.477,11747107.412,0.000000000,0.000000000
364,7279.989,1786876959309.477,11747127.411,0.000000000,0.000000000
365,7299.989,1786876959329.476,11747147.411,0.000000000,0.000000000
366,7319.987,1786876959349.474,11747167.409,0.000000000,0.000000000
367,7340.014,1786876959369.501,11747187.436,0.000000000,0.000000000
368,7360.001,1786876959389.488,11747207.423,0.000000000,0.000000000
369,7379.994,1786876959409.481,11747227.416,0.000000000,0.000000000
370,7399.993,1786876959429.480,11747247.415,0.000000000,0.000000000
371,7419.989,1786876959449.477,11747267.412,0.000000000,0.000000000
372,7439.988,1786876959469.476,11747287.410,0.000000000,0.000000000
373,7459.989,1786876959489.477,11747307.412,0.000000000,0.000000000
374,7479.989,1786876959509.476,11747327.411,0.000000000,0.000000000
375,7499.988,1786876959529.476,11747347.411,0.000000000,0.000000000
376,7519.988,1786876959549.476,11747367.411,0.000000000,0.000000000
377,7539.988,1786876959569.476,11747387.411,0.000000000,0.000000000
378,7559.990,1786876959589.477,11747407.412,0.000000000,0.000000000
379,7579.989,1786876959609.476,11747427.411,0.000000000,0.000000000
380,7599.988,1786876959629.476,11747447.411,0.000000000,0.000000000
381,7619.988,1786876959649.476,11747467.411,0.000000000,0.000000000
382,7639.989,1786876959669.477,11747487.412,0.000000000,0.000000000
383,7659.989,1786876959689.477,11747507.411,0.000000000,0.000000000
384,7679.989,1786876959709.477,11747527.412,0.000000000,0.000000000
385,7699.993,1786876959729.480,11747547.415,0.000000000,0.000000000
386,7719.992,1786876959749.479,11747567.415,0.000000000,0.000000000
387,7739.993,1786876959769.481,11747587.415,0.000000000,0.000000000
388,7759.992,1786876959789.480,11747607.415,0.000000000,0.000000000
389,7779.991,1786876959809.479,11747627.413,0.000000000,0.000000000
390,7799.992,1786876959829.479,11747647.414,0.000000000,0.000000000
391,7819.992,1786876959849.479,11747667.414,0.000000000,0.000000000
392,7839.988,1786876959869.476,11747687.411,0.000000000,0.000000000
393,7859.990,1786876959889.478,11747707.412,0.000000000,0.000000000
394,7879.989,1786876959909.476,11747727.411,0.000000000,0.000000000
395,7899.988,1786876959929.475,11747747.410,0.000000000,0.000000000
396,7919.989,1786876959949.477,11747767.412,0.000000000,0.000000000
397,7939.988,1786876959969.475,11747787.410,0.000000000,0.000000000
398,7959.989,1786876959989.476,11747807.411,0.000000000,0.000000000
399,7979.989,1786876960009.476,11747827.411,0.000000000,0.000000000
400,7999.988,1786876960029.475,11747847.410,0.000000000,0.000000000
401,8019.989,1786876960049.476,11747867.411,0.000000000,0.000000000
402,8039.988,1786876960069.475,11747887.410,0.000000000,0.000000000
403,8059.987,1786876960089.475,11747907.410,0.000000000,0.000000000
404,8079.988,1786876960109.476,11747927.411,0.000000000,0.000000000
405,8099.988,1786876960129.476,11747947.411,0.000000000,0.000000000
406,8119.988,1786876960149.475,11747967.410,0.000000000,0.000000000
407,8139.989,1786876960169.476,11747987.411,0.000000000,0.000000000
408,8159.989,1786876960189.476,11748007.411,0.000000000,0.000000000
409,8179.988,1786876960209.475,11748027.410,0.000000000,0.000000000
410,8199.989,1786876960229.476,11748047.411,0.000000000,0.000000000
411,8219.992,1786876960249.479,11748067.414,0.000000000,0.000000000
412,8239.992,1786876960269.480,11748087.415,0.000000000,0.000000000
413,8259.991,1786876960289.478,11748107.413,0.000000000,0.000000000
414,8279.990,1786876960309.478,11748127.412,0.000000000,0.000000000
415,8299.990,1786876960329.477,11748147.412,0.000000000,0.000000000
